0.812 0.232412 -0.769626 -0.0659359 0.389408 0.380886 -0.172363 1.10358 0.026452 -0.786928 -0.0788166 -0.161772 0.444727
0.813 0.232802 -0.769245 -0.0661084 0.389738 0.381187 -0.172636 1.1035 0.02629 -0.786483 -0.0794759 -0.162374 0.445272
0.814 0.233192 -0.768864 -0.0662812 0.390068 0.381489 -0.172909 1.10342 0.0261273 -0.786038 -0.0801361 -0.162977 0.445818
0.815 0.233582 -0.768482 -0.0664542 0.390399 0.381791 -0.173183 1.10334 0.025964 -0.785592 -0.0807973 -0.163581 0.446365
0.816 0.233972 -0.7681 -0.0666275 0.39073 0.382093 -0.173456 1.10326 0.0258001 -0.785145 -0.0814595 -0.164186 0.446913
0.817 0.234363 -0.767718 -0.0668011 0.391061 0.382396 -0.17373 1.10317 0.0256356 -0.784698 -0.0821227 -0.164792 0.447461
0.818 0.234754 -0.767335 -0.066975 0.391393 0.382699 -0.174005 1.10309 0.0254705 -0.78425 -0.0827869 -0.165398 0.44801
0.819 0.235146 -0.766952 -0.0671491 0.391726 0.383003 -0.174279 1.10301 0.0253048 -0.783802 -0.083452 -0.166005 0.448559
0.82 0.235538 -0.766569 -0.0673235 0.392059 0.383307 -0.174554 1.10292 0.0251385 -0.783353 -0.0841182 -0.166614 0.449109
0.821 0.23593 -0.766186 -0.0674982 0.392393 0.383611 -0.17483 1.10284 0.0249716 -0.782904 -0.0847854 -0.167222 0.44966
0.822 0.236323 -0.765802 -0.0676732 0.392727 0.383916 -0.175105 1.10275 0.0248041 -0.782454 -0.0854536 -0.167832 0.450211
0.823 0.236716 -0.765418 -0.0678484 0.393061 0.384221 -0.175381 1.10267 0.0246359 -0.782003 -0.0861227 -0.168443 0.450763
0.824 0.237109 -0.765034 -0.068024 0.393396 0.384527 -0.175658 1.10258 0.0244672 -0.781552 -0.0867929 -0.169054 0.451315
0.825 0.237502 -0.764649 -0.0681998 0.393732 0.384833 -0.175934 1.1025 0.0242978 -0.7811 -0.0874642 -0.169666 0.451869
0.826 0.237896 -0.764264 -0.0683758 0.394068 0.38514 -0.176211 1.10241 0.0241279 -0.780648 -0.0881364 -0.17028 0.452423
0.827 0.238291 -0.763879 -0.0685522 0.394405 0.385447 -0.176489 1.10232 0.0239573 -0.780196 -0.0888097 -0.170893 0.452977
0.828 0.238685 -0.763493 -0.0687288 0.394742 0.385754 -0.176766 1.10223 0.0237861 -0.779742 -0.089484 -0.171508 0.453533
0.829 0.23908 -0.763107 -0.0689057 0.39508 0.386062 -0.177044 1.10214 0.0236143 -0.779289 -0.0901593 -0.172124 0.454089
0.83 0.239475 -0.762721 -0.0690829 0.395418 0.38637 -0.177323 1.10205 0.0234418 -0.778834 -0.0908357 -0.17274 0.454645
0.831 0.239871 -0.762334 -0.0692604 0.395757 0.386679 -0.177601 1.10196 0.0232688 -0.778379 -0.0915131 -0.173358 0.455202
0.832 0.240267 -0.761948 -0.0694381 0.396096 0.386988 -0.17788 1.10187 0.0230951 -0.777924 -0.0921915 -0.173976 0.45576
0.833 0.240663 -0.76156 -0.0696161 0.396436 0.387298 -0.17816 1.10177 0.0229208 -0.777468 -0.092871 -0.174595 0.456319
0.834 0.24106 -0.761173 -0.0697944 0.396776 0.387608 -0.178439 1.10168 0.0227459 -0.777011 -0.0935516 -0.175215 0.456878
0.835 0.241457 -0.760785 -0.069973 0.397117 0.387918 -0.178719 1.10159 0.0225704 -0.776554 -0.0942332 -0.175836 0.457438
0.836 0.241854 -0.760397 -0.0701519 0.397458 0.388229 -0.179 1.10149 0.0223942 -0.776096 -0.0949159 -0.176458 0.457999
0.837 0.242252 -0.760009 -0.070331 0.3978 0.38854 -0.17928 1.1014 0.0222175 -0.775638 -0.0955996 -0.17708 0.458561
0.838 0.242649 -0.75962 -0.0705104 0.398142 0.388852 -0.179561 1.1013 0.0220401 -0.775179 -0.0962845 -0.177704 0.459123
0.839 0.243048 -0.759231 -0.0706901 0.398485 0.389164 -0.179843 1.1012 0.0218621 -0.77472 -0.0969703 -0.178328 0.459685
0.84 0.243446 -0.758842 -0.0708701 0.398829 0.389477 -0.180124 1.10111 0.0216834 -0.77426 -0.0976573 -0.178953 0.460249
0.841 0.243845 -0.758452 -0.0710504 0.399173 0.38979 -0.180407 1.10101 0.0215042 -0.773799 -0.0983454 -0.179579 0.460813
0.842 0.244245 -0.758062 -0.0712309 0.399517 0.390103 -0.180689 1.10091 0.0213243 -0.773338 -0.0990345 -0.180206 0.461378
0.843 0.244645 -0.757672 -0.0714117 0.399862 0.390417 -0.180972 1.10081 0.0211438 -0.772877 -0.0997247 -0.180834 0.461944
0.844 0.245045 -0.757281 -0.0715929 0.400208 0.390732 -0.181255 1.10071 0.0209626 -0.772414 -0.100416 -0.181463 0.46251
0.845 0.245445 -0.75689 -0.0717743 0.400554 0.391046 -0.181538 1.10061 0.0207808 -0.771951 -0.101108 -0.182093 0.463077
0.846 0.245846 -0.756499 -0.0719559 0.400901 0.391362 -0.181822 1.10051 0.0205984 -0.771488 -0.101802 -0.182723 0.463645
0.847 0.246247 -0.756108 -0.0721379 0.401248 0.391677 -0.182107 1.10041 0.0204154 -0.771024 -0.102497 -0.183355 0.464213
0.848 0.246648 -0.755716 -0.0723201 0.401596 0.391994 -0.182391 1.1003 0.0202317 -0.77056 -0.103192 -0.183987 0.464782
0.849 0.24705 -0.755324 -0.0725027 0.401945 0.39231 -0.182676 1.1002 0.0200474 -0.770095 -0.103889 -0.184621 0.465352
0.85 0.247452 -0.754931 -0.0726855 0.402294 0.392627 -0.182961 1.1001 0.0198625 -0.769629 -0.104587 -0.185255 0.465923
0.851 0.247854 -0.754538 -0.0728686 0.402643 0.392945 -0.183247 1.09999 0.0196769 -0.769163 -0.105286 -0.18589 0.466494
0.852 0.248257 -0.754145 -0.073052 0.402993 0.393263 -0.183533 1.09989 0.0194907 -0.768696 -0.105986 -0.186526 0.467066
0.853 0.24866 -0.753752 -0.0732357 0.403344 0.393582 -0.18382 1.09978 0.0193038 -0.768229 -0.106688 -0.187163 0.467639
0.854 0.249064 -0.753358 -0.0734196 0.403695 0.393901 -0.184106 1.09967 0.0191164 -0.767761 -0.10739 -0.187801 0.468213
0.855 0.249468 -0.752964 -0.0736039 0.404047 0.39422 -0.184393 1.09956 0.0189282 -0.767292 -0.108094 -0.18844 0.468787
0.856 0.249872 -0.75257 -0.0737884 0.404399 0.39454 -0.184681 1.09946 0.0187395 -0.766823 -0.108799 -0.18908 0.469362
0.857 0.250277 -0.752175 -0.0739732 0.404752 0.394861 -0.184969 1.09935 0.0185501 -0.766354 -0.109505 -0.189721 0.469938
0.858 0.250682 -0.75178 -0.0741584 0.405106 0.395181 -0.185257 1.09924 0.01836 -0.765883 -0.110212 -0.190363 0.470514
0.859 0.251087 -0.751385 -0.0743438 0.40546 0.395503 -0.185546 1.09913 0.0181694 -0.765412 -0.11092 -0.191006 0.471091
0.86 0.251493 -0.750989 -0.0745294 0.405815 0.395825 -0.185835 1.09901 0.017978 -0.764941 -0.111629 -0.191649 0.471669
0.861 0.251899 -0.750593 -0.0747154 0.40617 0.396147 -0.186124 1.0989 0.0177861 -0.764469 -0.11234 -0.192294 0.472248
0.862 0.252305 -0.750197 -0.0749017 0.406526 0.39647 -0.186414 1.09879 0.0175934 -0.763997 -0.113052 -0.19294 0.472828
0.863 0.252712 -0.7498 -0.0750883 0.406882 0.396793 -0.186704 1.09868 0.0174002 -0.763523 -0.113765 -0.193586 0.473408
0.864 0.253119 -0.749403 -0.0752751 0.407239 0.397117 -0.186995 1.09856 0.0172063 -0.76305 -0.114479 -0.194234 0.473989
0.865 0.253526 -0.749006 -0.0754622 0.407597 0.397441 -0.187285 1.09845 0.0170117 -0.762576 -0.115194 -0.194883 0.474571
0.866 0.253934 -0.748608 -0.0756497 0.407955 0.397766 -0.187577 1.09833 0.0168165 -0.762101 -0.115911 -0.195532 0.475153
0.867 0.254342 -0.74821 -0.0758374 0.408314 0.398091 -0.187868 1.09822 0.0166206 -0.761625 -0.116628 -0.196183 0.475737
0.868 0.25475 -0.747812 -0.0760254 0.408674 0.398417 -0.18816 1.0981 0.0164241 -0.761149 -0.117347 -0.196834 0.476321
0.869 0.255159 -0.747413 -0.0762137 0.409034 0.398743 -0.188453 1.09798 0.016227 -0.760673 -0.118067 -0.197487 0.476906
0.87 0.255569 -0.747015 -0.0764023 0.409394 0.39907 -0.188746 1.09786 0.0160292 -0.760195 -0.118789 -0.19814 0.477491
0.871 0.255978 -0.746615 -0.0765912 0.409756 0.399397 -0.189039 1.09774 0.0158307 -0.759718 -0.119511 -0.198795 0.478078
0.872 0.256388 -0.746216 -0.0767804 0.410118 0.399725 -0.189333 1.09762 0.0156316 -0.759239 -0.120235 -0.19945 0.478665
0.873 0.256798 -0.745816 -0.0769699 0.41048 0.400053 -0.189627 1.0975 0.0154318 -0.75876 -0.12096 -0.200107 0.479253
0.874 0.257209 -0.745416 -0.0771596 0.410843 0.400382 -0.189921 1.09738 0.0152314 -0.758281 -0.121686 -0.200764 0.479842
0.875 0.25762 -0.745015 -0.0773497 0.411207 0.400711 -0.190216 1.09726 0.0150303 -0.757801 -0.122414 -0.201423 0.480432
0.876 0.258031 -0.744614 -0.0775401 0.411571 0.401041 -0.190511 1.09714 0.0148285 -0.75732 -0.123142 -0.202082 0.481022
0.877 0.258443 -0.744213 -0.0777307 0.411936 0.401371 -0.190807 1.09701 0.0146261 -0.756839 -0.123872 -0.202743 0.481613
0.878 0.258855 -0.743812 -0.0779217 0.412302 0.401702 -0.191103 1.09689 0.014423 -0.756357 -0.124604 -0.203405 0.482205
0.879 0.259268 -0.74341 -0.0781129 0.412668 0.402034 -0.191399 1.09676 0.0142193 -0.755874 -0.125336 -0.204067 0.482798
0.88 0.259681 -0.743007 -0.0783045 0.413035 0.402365 -0.191696 1.09664 0.0140149 -0.755391 -0.12607 -0.204731 0.483392
0.881 0.260094 -0.742605 -0.0784963 0.413402 0.402698 -0.191993 1.09651 0.0138098 -0.754907 -0.126805 -0.205396 0.483986
0.882 0.260507 -0.742202 -0.0786885 0.41377 0.403031 -0.192291 1.09639 0.0136041 -0.754423 -0.127541 -0.206061 0.484582
0.883 0.260921 -0.741799 -0.0788809 0.414139 0.403364 -0.192589 1.09626 0.0133977 -0.753938 -0.128278 -0.206728 0.485178
0.884 0.261336 -0.741395 -0.0790737 0.414509 0.403698 -0.192887 1.09613 0.0131906 -0.753453 -0.129017 -0.207396 0.485775
0.885 0.26175 -0.740991 -0.0792667 0.414879 0.404033 -0.193186 1.096 0.0129829 -0.752967 -0.129757 -0.208065 0.486373
0.886 0.262165 -0.740587 -0.07946 0.415249 0.404368 -0.193486 1.09587 0.0127745 -0.75248 -0.130499 -0.208735 0.486971
0.887 0.262581 -0.740183 -0.0796537 0.415621 0.404703 -0.193785 1.09574 0.0125654 -0.751993 -0.131241 -0.209406 0.487571
0.888 0.262997 -0.739778 -0.0798476 0.415993 0.405039 -0.194085 1.09561 0.0123557 -0.751505 -0.131985 -0.210078 0.488171
0.889 0.263413 -0.739373 -0.0800418 0.416365 0.405376 -0.194386 1.09547 0.0121453 -0.751016 -0.132731 -0.210751 0.488772
0.89 0.263829 -0.738967 -0.0802364 0.416739 0.405713 -0.194687 1.09534 0.0119342 -0.750527 -0.133477 -0.211426 0.489374
0.891 0.264246 -0.738561 -0.0804312 0.417113 0.406051 -0.194988 1.09521 0.0117224 -0.750038 -0.134225 -0.212101 0.489977
0.892 0.264664 -0.738155 -0.0806263 0.417487 0.406389 -0.19529 1.09507 0.01151 -0.749547 -0.134975 -0.212778 0.490581
0.893 0.265081 -0.737748 -0.0808218 0.417863 0.406728 -0.195593 1.09494 0.0112969 -0.749056 -0.135725 -0.213455 0.491185
0.894 0.265499 -0.737342 -0.0810175 0.418239 0.407067 -0.195895 1.0948 0.0110831 -0.748565 -0.136477 -0.214134 0.49179
0.895 0.265918 -0.736934 -0.0812136 0.418615 0.407407 -0.196198 1.09466 0.0108686 -0.748073 -0.13723 -0.214814 0.492397
0.896 0.266337 -0.736527 -0.0814099 0.418993 0.407747 -0.196502 1.09453 0.0106535 -0.74758 -0.137985 -0.215494 0.493004
0.897 0.266756 -0.736119 -0.0816066 0.41937 0.408088 -0.196806 1.09439 0.0104376 -0.747087 -0.138741 -0.216176 0.493612
0.898 0.267175 -0.735711 -0.0818035 0.419749 0.40843 -0.19711 1.09425 0.0102211 -0.746593 -0.139498 -0.216859 0.494221
0.899 0.267595 -0.735302 -0.0820008 0.420129 0.408772 -0.197415 1.09411 0.0100039 -0.746098 -0.140257 -0.217544 0.49483
0.9 0.268016 -0.734893 -0.0821984 0.420509 0.409114 -0.19772 1.09397 0.00978602 -0.745603 -0.141017 -0.218229 0.495441
0.901 0.268436 -0.734484 -0.0823962 0.420889 0.409458 -0.198026 1.09383 0.00956745 -0.745108 -0.141779 -0.218915 0.496052
0.902 0.268857 -0.734074 -0.0825944 0.421271 0.409802 -0.198332 1.09369 0.00934819 -0.744611 -0.142541 -0.219603 0.496665
0.903 0.269279 -0.733664 -0.0827929 0.421653 0.410146 -0.198639 1.09354 0.00912825 -0.744114 -0.143306 -0.220292 0.497278
0.904 0.269701 -0.733254 -0.0829917 0.422036 0.410491 -0.198946 1.0934 0.00890761 -0.743617 -0.144071 -0.220982 0.497892
0.905 0.270123 -0.732843 -0.0831908 0.422419 0.410836 -0.199254 1.09325 0.00868628 -0.743118 -0.144838 -0.221673 0.498507
0.906 0.270546 -0.732432 -0.0833902 0.422803 0.411182 -0.199562 1.09311 0.00846426 -0.74262 -0.145607 -0.222365 0.499123
0.907 0.270969 -0.732021 -0.0835899 0.423188 0.411529 -0.19987 1.09296 0.00824155 -0.74212 -0.146376 -0.223058 0.49974
0.908 0.271392 -0.731609 -0.08379 0.423574 0.411876 -0.200179 1.09282 0.00801815 -0.74162 -0.147148 -0.223753 0.500358
0.909 0.271816 -0.731197 -0.0839903 0.42396 0.412224 -0.200488 1.09267 0.00779405 -0.741119 -0.14792 -0.224448 0.500976
0.91 0.27224 -0.730785 -0.0841909 0.424347 0.412573 -0.200798 1.09252 0.00756925 -0.740618 -0.148694 -0.225145 0.501596
0.911 0.272664 -0.730372 -0.0843919 0.424735 0.412922 -0.201108 1.09237 0.00734376 -0.740116 -0.14947 -0.225843 0.502216
0.912 0.273089 -0.729959 -0.0845931 0.425123 0.413271 -0.201419 1.09222 0.00711756 -0.739614 -0.150247 -0.226542 0.502838
0.913 0.273515 -0.729545 -0.0847947 0.425513 0.413621 -0.20173 1.09207 0.00689067 -0.739111 -0.151025 -0.227243 0.50346
0.914 0.27394 -0.729132 -0.0849966 0.425903 0.413972 -0.202042 1.09192 0.00666308 -0.738607 -0.151805 -0.227944 0.504083
0.915 0.274366 -0.728717 -0.0851988 0.426293 0.414324 -0.202354 1.09177 0.00643478 -0.738102 -0.152586 -0.228647 0.504708
0.916 0.274793 -0.728303 -0.0854013 0.426685 0.414676 -0.202666 1.09161 0.00620578 -0.737597 -0.153369 -0.229351 0.505333
0.917 0.27522 -0.727888 -0.0856041 0.427077 0.415028 -0.202979 1.09146 0.00597608 -0.737092 -0.154154 -0.230056 0.505959
0.918 0.275647 -0.727473 -0.0858073 0.42747 0.415381 -0.203293 1.09131 0.00574567 -0.736585 -0.154939 -0.230763 0.506586
0.919 0.276075 -0.727057 -0.0860107 0.427863 0.415735 -0.203607 1.09115 0.00551456 -0.736079 -0.155726 -0.23147 0.507214
0.92 0.276503 -0.726641 -0.0862145 0.428258 0.41609 -0.203921 1.09099 0.00528273 -0.735571 -0.156515 -0.232179 0.507843
0.921 0.276931 -0.726225 -0.0864186 0.428653 0.416445 -0.204236 1.09084 0.0050502 -0.735063 -0.157305 -0.232889 0.508473
0.922 0.27736 -0.725808 -0.086623 0.429049 0.4168 -0.204552 1.09068 0.00481695 -0.734554 -0.158097 -0.2336 0.509104
0.923 0.277789 -0.725391 -0.0868277 0.429445 0.417156 -0.204868 1.09052 0.004583 -0.734045 -0.15889 -0.234313 0.509735
0.924 0.278219 -0.724974 -0.0870327 0.429843 0.417513 -0.205184 1.09036 0.00434833 -0.733535 -0.159685 -0.235027 0.510368
0.925 0.278649 -0.724556 -0.087238 0.430241 0.417871 -0.205501 1.0902 0.00411294 -0.733024 -0.160481 -0.235742 0.511002
0.926 0.279079 -0.724138 -0.0874437 0.43064 0.418229 -0.205818 1.09004 0.00387684 -0.732513 -0.161279 -0.236458 0.511637
0.927 0.27951 -0.72372 -0.0876497 0.431039 0.418588 -0.206136 1.08988 0.00364003 -0.732001 -0.162079 -0.237175 0.512272
0.928 0.279942 -0.723301 -0.087856 0.43144 0.418947 -0.206455 1.08972 0.00340249 -0.731488 -0.162879 -0.237894 0.512909
0.929 0.280373 -0.722882 -0.0880626 0.431841 0.419307 -0.206773 1.08955 0.00316424 -0.730975 -0.163682 -0.238614 0.513547
0.93 0.280805 -0.722463 -0.0882695 0.432243 0.419668 -0.207093 1.08939 0.00292527 -0.730461 -0.164486 -0.239336 0.514185
0.931 0.281238 -0.722043 -0.0884768 0.432646 0.420029 -0.207413 1.08922 0.00268557 -0.729946 -0.165291 -0.240058 0.514825
0.932 0.281671 -0.721623 -0.0886843 0.433049 0.420391 -0.207733 1.08906 0.00244515 -0.729431 -0.166099 -0.240782 0.515466
0.933 0.282104 -0.721202 -0.0888922 0.433454 0.420754 -0.208054 1.08889 0.002204 -0.728916 -0.166907 -0.241507 0.516107
0.934 0.282537 -0.720781 -0.0891004 0.433859 0.421117 -0.208375 1.08873 0.00196213 -0.728399 -0.167718 -0.242234 0.51675
0.935 0.282971 -0.72036 -0.089309 0.434265 0.421481 -0.208697 1.08856 0.00171954 -0.727882 -0.168529 -0.242962 0.517394
0.936 0.283406 -0.719938 -0.0895178 0.434671 0.421845 -0.209019 1.08839 0.00147621 -0.727364 -0.169343 -0.243691 0.518038
0.937 0.283841 -0.719516 -0.089727 0.435079 0.422211 -0.209342 1.08822 0.00123216 -0.726846 -0.170158 -0.244421 0.518684
0.938 0.284276 -0.719094 -0.0899365 0.435487 0.422576 -0.209665 1.08805 0.000987369 -0.726327 -0.170975 -0.245153 0.519331
0.939 0.284712 -0.718671 -0.0901464 0.435897 0.422943 -0.209989 1.08788 0.00074185 -0.725807 -0.171793 -0.245886 0.519979
0.94 0.285148 -0.718248 -0.0903565 0.436307 0.42331 -0.210314 1.0877 0.000495597 -0.725287 -0.172613 -0.24662 0.520628
0.941 0.285584 -0.717824 -0.090567 0.436717 0.423678 -0.210639 1.08753 0.000248609 -0.724766 -0.173435 -0.247356 0.521277
0.942 0.286021 -0.7174 -0.0907778 0.437129 0.424047 -0.210964 1.08736 8.84979e-07 -0.724244 -0.174258 -0.248093 0.521928
0.943 0.286459 -0.716976 -0.0909889 0.437541 0.424416 -0.21129 1.08718 -0.000247577 -0.723722 -0.175083 -0.248832 0.52258
0.944 0.286896 -0.716552 -0.0912004 0.437955 0.424786 -0.211617 1.08701 -0.000496778 -0.723199 -0.175909 -0.249571 0.523233
0.945 0.287335 -0.716127 -0.0914121 0.438369 0.425156 -0.211944 1.08683 -0.00074672 -0.722676 -0.176737 -0.250312 0.523887
0.946 0.287773 -0.715701 -0.0916242 0.438784 0.425527 -0.212271 1.08665 -0.000997403 -0.722152 -0.177567 -0.251055 0.524542
0.947 0.288212 -0.715276 -0.0918367 0.439199 0.425899 -0.212599 1.08648 -0.00124883 -0.721627 -0.178399 -0.251799 0.525199
0.948 0.288652 -0.714849 -0.0920494 0.439616 0.426272 -0.212928 1.0863 -0.001501 -0.721101 -0.179232 -0.252544 0.525856
0.949 0.289091 -0.714423 -0.0922625 0.440034 0.426645 -0.213257 1.08612 -0.00175392 -0.720575 -0.180067 -0.253291 0.526514
0.95 0.289532 -0.713996 -0.092476 0.440452 0.427019 -0.213587 1.08594 -0.00200758 -0.720048 -0.180904 -0.254039 0.527174
0.951 0.289972 -0.713569 -0.0926897 0.440871 0.427394 -0.213917 1.08576 -0.00226199 -0.719521 -0.181742 -0.254788 0.527834
0.952 0.290413 -0.713141 -0.0929038 0.441291 0.427769 -0.214248 1.08557 -0.00251716 -0.718992 -0.182582 -0.255539 0.528496
0.953 0.290855 -0.712713 -0.0931182 0.441712 0.428146 -0.214579 1.08539 -0.00277307 -0.718464 -0.183424 -0.256291 0.529158
0.954 0.291297 -0.712285 -0.093333 0.442134 0.428522 -0.214911 1.08521 -0.00302974 -0.717934 -0.184268 -0.257045 0.529822
0.955 0.291739 -0.711856 -0.093548 0.442556 0.4289 -0.215244 1.08502 -0.00328716 -0.717404 -0.185113 -0.2578 0.530487
0.956 0.292182 -0.711427 -0.0937634 0.44298 0.429278 -0.215577 1.08484 -0.00354534 -0.716873 -0.18596 -0.258556 0.531153
0.957 0.292625 -0.710998 -0.0939792 0.443404 0.429657 -0.21591 1.08465 -0.00380428 -0.716342 -0.186809 -0.259314 0.53182
0.958 0.293069 -0.710568 -0.0941953 0.44383 0.430037 -0.216244 1.08446 -0.00406397 -0.715809 -0.187659 -0.260074 0.532488
0.959 0.293513 -0.710138 -0.0944117 0.444256 0.430417 -0.216579 1.08427 -0.00432442 -0.715277 -0.188512 -0.260835 0.533158
0.96 0.293957 -0.709707 -0.0946284 0.444683 0.430798 -0.216914 1.08409 -0.00458564 -0.714743 -0.189366 -0.261597 0.533828
0.961 0.294402 -0.709276 -0.0948455 0.445111 0.43118 -0.21725 1.0839 -0.00484762 -0.714209 -0.190222 -0.262361 0.5345
0.962 0.294847 -0.708845 -0.0950629 0.44554 0.431563 -0.217586 1.08371 -0.00511036 -0.713674 -0.191079 -0.263126 0.535173
0.963 0.295293 -0.708413 -0.0952807 0.445969 0.431946 -0.217923 1.08351 -0.00537387 -0.713139 -0.191939 -0.263893 0.535846
0.964 0.295739 -0.707981 -0.0954988 0.4464 0.43233 -0.218261 1.08332 -0.00563815 -0.712602 -0.1928 -0.264661 0.536522
0.965 0.296186 -0.707548 -0.0957172 0.446832 0.432715 -0.218599 1.08313 -0.00590319 -0.712066 -0.193663 -0.265431 0.537198
0.966 0.296633 -0.707115 -0.095936 0.447264 0.433101 -0.218938 1.08293 -0.00616901 -0.711528 -0.194528 -0.266202 0.537875
0.967 0.297081 -0.706682 -0.0961551 0.447698 0.433487 -0.219277 1.08274 -0.00643559 -0.71099 -0.195395 -0.266974 0.538554
0.968 0.297528 -0.706249 -0.0963745 0.448132 0.433874 -0.219617 1.08254 -0.00670296 -0.710451 -0.196264 -0.267749 0.539233
0.969 0.297977 -0.705814 -0.0965943 0.448567 0.434262 -0.219957 1.08235 -0.00697109 -0.709911 -0.197134 -0.268524 0.539914
0.97 0.298426 -0.70538 -0.0968144 0.449003 0.434651 -0.220298 1.08215 -0.00724 -0.709371 -0.198007 -0.269301 0.540596
0.971 0.298875 -0.704945 -0.0970349 0.449441 0.43504 -0.22064 1.08195 -0.00750969 -0.70883 -0.198881 -0.27008 0.541279
0.972 0.299324 -0.70451 -0.0972557 0.449879 0.43543 -0.220982 1.08175 -0.00778016 -0.708289 -0.199757 -0.27086 0.541964
0.973 0.299775 -0.704074 -0.0974769 0.450318 0.435821 -0.221325 1.08155 -0.00805142 -0.707746 -0.200635 -0.271642 0.542649
0.974 0.300225 -0.703638 -0.0976984 0.450758 0.436213 -0.221668 1.08135 -0.00832345 -0.707203 -0.201515 -0.272426 0.543336
0.975 0.300676 -0.703202 -0.0979202 0.451199 0.436605 -0.222012 1.08115 -0.00859627 -0.70666 -0.202397 -0.273211 0.544024
0.976 0.301127 -0.702765 -0.0981424 0.451641 0.436999 -0.222357 1.08095 -0.00886987 -0.706115 -0.203281 -0.273997 0.544713
0.977 0.301579 -0.702328 -0.0983649 0.452083 0.437393 -0.222702 1.08074 -0.00914426 -0.70557 -0.204167 -0.274785 0.545404
0.978 0.302032 -0.70189 -0.0985878 0.452527 0.437787 -0.223048 1.08054 -0.00941944 -0.705024 -0.205054 -0.275575 0.546095
0.979 0.302484 -0.701452 -0.098811 0.452972 0.438183 -0.223394 1.08033 -0.00969541 -0.704478 -0.205944 -0.276366 0.546788
0.98 0.302938 -0.701014 -0.0990346 0.453418 0.438579 -0.223741 1.08012 -0.00997217 -0.703931 -0.206836 -0.277159 0.547482
0.981 0.303391 -0.700575 -0.0992585 0.453865 0.438977 -0.224089 1.07992 -0.0102497 -0.703383 -0.207729 -0.277953 0.548178
0.982 0.303845 -0.700136 -0.0994828 0.454312 0.439375 -0.224437 1.07971 -0.0105281 -0.702834 -0.208625 -0.278749 0.548874
0.983 0.3043 -0.699696 -0.0997074 0.454761 0.439774 -0.224786 1.0795 -0.0108072 -0.702285 -0.209522 -0.279547 0.549572
0.984 0.304755 -0.699256 -0.0999323 0.455211 0.440173 -0.225136 1.07929 -0.0110872 -0.701735 -0.210422 -0.280346 0.550271
0.985 0.30521 -0.698816 -0.100158 0.455662 0.440574 -0.225486 1.07908 -0.0113679 -0.701185 -0.211323 -0.281147 0.550971
0.986 0.305666 -0.698375 -0.100383 0.456113 0.440975 -0.225836 1.07887 -0.0116495 -0.700633 -0.212227 -0.28195 0.551673
0.987 0.306123 -0.697934 -0.100609 0.456566 0.441377 -0.226188 1.07865 -0.0119318 -0.700081 -0.213133 -0.282754 0.552376
0.988 0.306579 -0.697493 -0.100836 0.45702 0.44178 -0.22654 1.07844 -0.012215 -0.699529 -0.21404 -0.28356 0.55308
0.989 0.307037 -0.697051 -0.101062 0.457475 0.442184 -0.226893 1.07823 -0.0124989 -0.698975 -0.21495 -0.284368 0.553785
0.99 0.307494 -0.696608 -0.101289 0.457931 0.442588 -0.227246 1.07801 -0.0127837 -0.698421 -0.215862 -0.285177 0.554492
0.991 0.307952 -0.696165 -0.101517 0.458388 0.442994 -0.2276 1.0778 -0.0130693 -0.697866 -0.216775 -0.285988 0.5552
0.992 0.308411 -0.695722 -0.101745 0.458846 0.4434 -0.227955 1.07758 -0.0133557 -0.697311 -0.217691 -0.2868 0.555909
0.993 0.30887 -0.695279 -0.101973 0.459305 0.443807 -0.22831 1.07736 -0.0136429 -0.696754 -0.218609 -0.287615 0.55662
0.994 0.30933 -0.694835 -0.102201 0.459765 0.444215 -0.228666 1.07714 -0.0139309 -0.696197 -0.219529 -0.288431 0.557332
0.995 0.30979 -0.69439 -0.10243 0.460226 0.444624 -0.229023 1.07692 -0.0142198 -0.69564 -0.220451 -0.289248 0.558045
0.996 0.31025 -0.693945 -0.102659 0.460688 0.445034 -0.22938 1.0767 -0.0145094 -0.695081 -0.221376 -0.290068 0.55876
0.997 0.310711 -0.6935 -0.102889 0.461151 0.445444 -0.229738 1.07648 -0.0147999 -0.694522 -0.222302 -0.290889 0.559476
0.998 0.311172 -0.693054 -0.103119 0.461615 0.445856 -0.230096 1.07626 -0.0150912 -0.693962 -0.223231 -0.291712 0.560193
0.999 0.311634 -0.692608 -0.103349 0.462081 0.446268 -0.230456 1.07603 -0.0153833 -0.693402 -0.224161 -0.292536 0.560912
1 0.312097 -0.692162 -0.10358 0.462547 0.446681 -0.230816 1.07581 -0.0156763 -0.692841 -0.225094 -0.293363 0.561631
1.001 0.312559 -0.691715 -0.103811 0.463015 0.447095 -0.231176 1.07558 -0.01597 -0.692279 -0.226029 -0.294191 0.562353
1.002 0.313023 -0.691268 -0.104042 0.463483 0.44751 -0.231538 1.07535 -0.0162646 -0.691716 -0.226966 -0.295021 0.563075
1.003 0.313486 -0.69082 -0.104274 0.463953 0.447926 -0.2319 1.07513 -0.0165601 -0.691152 -0.227906 -0.295853 0.563799
1.004 0.31395 -0.690372 -0.104506 0.464424 0.448343 -0.232262 1.0749 -0.0168564 -0.690588 -0.228847 -0.296686 0.564525
